"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"345.23449",0.027845,-0.014329,-0.0003372,0.0059696,-0.044411,-0.016838,0.044716,0.012825
"345.24415",0.03908,-0.0088125,0.0021594,0.019512,-0.03772,0.0085036,0.040438,0.0016216
"345.22878",0.0048771,-0.0049007,0.0045927,-0.0050842,-0.0053414,-0.0084496,-0.0073853,-0.00019484
"346.20842",-0.0020081,-0.0095018,-0.0030655,0.0053388,-0.0034972,0.00089781,0.00041344,0.0007826
"346.23175",-0.0019329,0.0049418,0.010553,-0.0087776,0.0070563,0.004682,-0.018598,0.0015496
"346.24646",0.021148,-0.0057958,0.034763,-0.0014986,-0.022418,-0.021177,0.073324,-0.0093826
"347.15048",0.02866,-0.00096839,0.0088001,-0.01962,-0.0019486,0.0019863,0.010395,-0.00073565
"347.18681",0.0078126,-0.002995,0.0024502,0.00066229,0.0062724,-0.0042927,0.005669,0.0021188
"347.22051",-0.0021757,-0.0091122,-0.00082737,0.0042863,-0.0033761,-0.0032217,-0.0011585,-0.0057693
"347.19036",0.021517,0.0058017,0.0093676,0.035974,-0.0052664,-0.0037648,-0.0060255,-0.0068398
"347.16495",-0.021405,0.029627,-0.053145,0.0024311,-0.014614,0.00094607,-0.016529,0.0055168
"348.16838",-0.02619,0.030917,-0.020015,-0.0037337,0.0068236,0.00013409,0.00049419,-0.0062512
"348.22386",-0.0034112,-0.008452,0.00037235,0.0031902,-0.0023614,-0.0027647,-0.0039583,0.00069257
"349.20563",-0.0033929,-0.0008882,-0.004942,0.0043937,-0.0050027,-0.00012201,0.0020932,0.00034156
"349.25175",0.0025045,-0.003378,-0.0012696,0.0021495,0.0041499,0.017352,0.0011715,-0.00048324
"349.23626",-0.0005609,-0.011072,-0.00092626,-0.0027271,-0.0028996,0.01026,-0.0012186,0.0011932
"349.2389",0.0089878,0.0033656,0.0019227,0.00012535,0.0015459,0.0097299,0.0020026,0.0013561
"349.20221",0.012221,0.0089492,-0.014369,-0.002357,-0.0060233,0.0083423,0.0079128,-0.0012468
"349.16638",0.020441,0.00681,-0.0079453,-0.02494,-0.021935,0.015892,0.024632,-0.0043337
"350.16186",0.0029899,-0.0091059,0.031806,0.039416,0.00071516,-9.8535e-05,0.0046038,-0.0010156
"350.17267",0.0013814,-0.0035161,0.010685,0.0050573,0.0052911,0.0087242,-0.00056914,-0.00051538
"350.23964",-0.0034427,-0.0084863,-0.00017883,0.0015752,-0.0012212,-0.00077831,-0.0021706,0.0026099
"350.25517",0.0043634,0.00044464,-0.0040662,0.0022544,0.0081913,0.01811,0.0018246,0.00089314
"351.08561",0.038772,-0.0099185,-0.0018718,-0.023146,0.00056045,-0.010465,-0.0048219,-0.0017277
"351.08224",0.03171,-0.0063344,-0.00041039,-0.029792,-0.00079486,-0.010475,-0.00046992,-0.0023153
"351.25197",-0.0089427,-0.0057533,0.0084808,0.0044003,0.00082516,-0.0037004,-0.0054202,-0.001218
"351.22165",-0.0016288,-0.0048452,-0.0012005,0.0036337,-0.0039776,0.00057205,-0.0021456,0.0012884
"351.22121",-0.010556,-0.0006223,0.0020813,0.0036401,0.012331,0.0043307,0.0094955,-0.0019465
"351.3269",-0.0035227,-0.0072253,0.0020351,-0.0032266,-0.0020915,0.0052286,0.00052947,0.0010591
"352.08644",-0.028801,-0.011526,-0.0035062,-0.0034743,0.042398,-0.014535,0.026733,0.0028339
"352.08895",0.036962,-0.015972,0.0073729,0.0083056,-0.0042392,-0.0075409,-0.0057733,-0.0050851
"353.10123",0.015738,0.015951,-0.0018115,0.011902,0.0047131,0.0032736,0.00083223,0.0006962
"353.18706",0.0088103,-0.01184,-0.0059859,0.0066254,-0.0026533,-0.0099331,-0.0079552,-0.0011119
"353.30648",0.0017866,-0.0082731,-0.0026692,0.0012461,-0.0054444,0.0019445,0.002027,-0.001452
"353.15845",-0.0078018,0.0067114,-0.0014641,0.0020382,0.019067,0.0071127,0.00552,0.00088264
"353.10088",-0.028568,0.013815,0.019299,-0.01877,0.010503,0.014624,0.0087124,-0.0023197
"353.23384",0.0085177,0.011732,-0.0041456,0.00351,0.008997,0.001142,0.00056149,-9.4046e-05
"354.10421",-0.038587,0.013588,0.00036204,-0.018523,-0.012548,0.017315,0.0037073,-0.0011636
"354.30154",0.00027487,-0.0018519,-0.00050719,-0.0079173,-0.0078699,0.0043567,0.0052632,-0.0014195
"355.05047",0.014214,0.02433,-0.004782,0.0096462,-0.0021428,0.0023909,-0.0025253,0.00011311
"355.16758",-0.01847,-0.024504,-0.0025486,0.015577,-0.030682,-0.04371,0.021643,0.0056062
"355.15834",-0.031128,0.0018243,0.0053843,-0.0030466,0.0036826,-0.0038591,0.063151,-0.0048242
"355.20269",0.0058571,0.0038023,-0.0050885,0.0061703,-0.010048,-0.0026853,-0.00039374,0.00027557
"355.30478",-0.00079844,0.0024664,-0.0013303,-0.0038986,-0.0070133,0.018246,0.0080065,2.5977e-05
"355.28553",-0.0083385,-0.0045975,-0.0041675,0.019453,0.015351,0.01129,0.00017353,-0.00027435
"355.2646",0.010673,0.010292,-0.0026219,-0.0080205,0.0025499,-0.0064289,0.00075402,0.00243
"355.32217",0.0006699,-0.0075057,-0.0064322,0.0043857,-0.0028452,0.0015351,0.0038833,9.4471e-06
"355.66891",-0.019876,-0.030384,0.010654,0.026091,-0.012511,-0.053439,0.018566,0.0020041
"356.16052",-0.031634,-0.001526,-0.0111,0.0012376,0.020338,0.0014368,0.04882,0.0019337
"356.28088",-0.0045623,-0.006251,0.0013186,-0.0039205,-0.012648,0.00030872,0.0035987,0.001675
"356.26814",0.015838,0.019793,-0.005475,-0.0076197,0.0030066,-0.01091,-5.4362e-05,-0.0006388
"356.28099",-0.0041811,0.0052487,0.0044546,-0.0077911,-0.0033266,-0.0012953,0.0025192,-0.00025917
"356.32566",0.00064377,-0.007709,-0.0065351,0.004775,-0.0031355,0.0015039,0.0042595,0.00048711
"357.19959",0.012321,0.019497,-0.011722,0.00068555,-0.0091708,-0.0085567,-0.00084368,0.00053622
"357.21809",-0.00049548,-0.0072316,-0.0032401,0.0022532,-0.0038406,0.0019526,-0.00088498,0.00097323
"357.28045",0.0237,0.0062082,-0.00029654,-0.0077518,0.012556,-0.013363,-0.0017618,-0.00038484
"357.28027",-0.01644,0.015281,0.02337,-0.005688,0.0086702,0.00576,0.015328,0.00066522
"358.25221",-0.0082172,-0.0014369,0.005824,-0.0059486,0.0037783,-0.005551,-0.0063532,-5.8637e-05
"358.19902",0.0023872,-0.0056789,0.0077654,0.0011698,0.0032299,-0.0043526,-0.007125,0.00096745
"359.09788",-0.0087303,0.0087295,-0.0092949,0.0010348,0.0070489,-0.0021205,-0.010413,-0.00028948
"359.17164",0.00099441,-0.0058312,0.010927,-0.00070357,-0.0039586,0.0044567,-0.010377,-0.00069109
"359.17182",-0.00011011,-0.0034158,0.0086453,0.0031662,0.0012648,-0.0025665,-0.0062666,0.0016507
"359.22091",-0.0011882,-0.0093042,-0.0039068,0.0075562,-0.0041011,0.0011653,0.002264,-7.3189e-05
"359.25541",-0.0089298,-0.0010255,0.0075201,-0.0066345,0.004566,-0.0055734,-0.0067522,0.00040051
"359.29606",-0.012789,0.002884,0.0070486,0.0060748,0.0017007,0.0057668,0.010721,0.00072473
"359.19014",0.021402,0.0031402,-0.0010386,0.0060916,-0.0014145,0.0024691,-0.0051706,-0.00080097
"359.22329",0.017349,0.014159,-0.0011967,0.01868,1.1764e-05,0.016667,0.001681,0.0031122
"359.19009",0.03268,0.0074446,-0.0028307,-0.0069915,-0.0061117,0.03573,0.0049654,-4.1408e-05
"359.20266",0.01084,-0.0094111,-0.001707,0.010911,-0.0090436,-0.011014,-0.022291,0.0019274
"359.27083",-0.0016752,0.0054854,-0.0026913,-0.0067736,0.0030854,0.0019527,-0.0089485,0.0011907
"360.105",0.0010327,0.023834,0.029941,0.045186,0.0026541,-0.016015,0.03287,-0.0026488
"360.10949",0.031325,-0.0012019,-0.0019492,-0.010538,-0.0092876,0.013468,0.00095977,-0.0033493
"360.24914",-0.0083559,-0.0014946,0.0062087,-0.0063045,0.0043629,-0.0061981,-0.0063275,-0.00046898
"360.2679",-0.0066887,5.6235e-05,0.0024301,-0.0059953,-0.0024576,-0.0012548,-0.0038702,0.00030343
"360.27439",0.00088171,0.0083464,-0.0038592,-0.0078977,0.0028933,0.0033322,-0.0091991,-0.0021835
"360.19355",0.030394,0.0028964,0.0019368,0.013433,-0.0039756,0.0058646,-0.0056616,-9.633e-05
"360.19346",0.032073,-0.002909,0.0091654,0.021355,-0.0085786,0.02653,0.0031881,-0.0036446
"361.08991",-0.0059855,0.003187,-0.035114,0.016308,0.038085,-0.0019225,0.011473,-0.0039109
"361.14104",0.022767,0.010924,-0.0034541,-0.0034867,0.00048345,0.015252,0.0013553,0.00081812
"361.18581",0.035191,-0.015482,0.0070131,0.0078802,-0.005018,-0.0068774,-0.0078899,0.0051532
"361.27144",-0.0069703,9.8745e-05,0.0027839,-0.0059963,-0.0023463,-0.001396,-0.0038446,-0.00060909
"361.16632",0.0064213,0.0043124,-0.0055909,0.0011277,-0.0088849,0.0038403,0.0028189,-0.00021221
"361.20268",0.0072284,0.012279,-0.0080741,0.01271,-0.0057824,-0.00071616,0.0012885,0.0019086
"361.26003",-0.0082439,0.0074956,-0.00032431,0.0063878,0.028787,-0.00041723,0.015797,-0.0045604
"361.19218",-0.0080859,-0.0021314,0.002415,0.0012402,-0.002761,-0.00078027,-0.0025341,-0.00052687
"362.26477",-0.0062171,-0.00066218,0.002619,-0.0066069,-0.0017886,-0.0036803,-0.0038133,0.0015945
"362.28344",-0.0056323,0.0029165,0.011629,-0.0047497,0.003051,0.0053333,0.0074505,-0.00092244
"362.29177",-0.0084332,-0.00014591,0.0012739,-0.0026357,0.00078313,0.0004746,0.0020507,-0.00035231
"362.20112",0.02468,0.0017194,-0.0012898,0.035259,-0.0091145,0.0052613,-0.0051179,0.00025647
"362.20121",0.02631,0.00061309,-0.00026709,0.03437,-0.0075086,0.0029506,-0.0072748,-0.0068655
"363.14561",0.0045717,0.016737,-0.023948,0.026726,-0.034621,-0.01232,0.039962,-0.0043153
"363.12058",-0.0054503,-0.0045857,0.0015459,3.9869e-05,-0.0055479,0.00096594,0.00138,0.00087587
"363.21583",0.0028013,-0.0081042,-0.0093647,0.0014258,-0.0062294,0.0010914,0.0005121,0.0016777
"363.19319",0.030168,0.00028405,-0.010717,-0.0069037,-0.0069563,-0.0055963,0.0066053,-0.00051431
"363.21573",-0.0021423,-0.010812,-0.0021346,0.0093939,0.0023565,-0.0036983,-0.003204,-0.00082624
"364.1601",-0.036582,-0.014793,0.0043713,0.036903,-0.00016848,-0.0033111,-0.0031884,-0.01266
"364.28069",-0.0035988,0.0011269,0.0044903,-0.0029793,-0.0026047,0.00583,0.0035763,0.00033362
"364.18857",0.0013863,-0.0031833,0.007043,-0.007524,0.0043795,-0.0036533,-0.012833,-0.0011619
"364.19676",0.028822,-0.012546,-0.013491,-0.0098183,-0.016494,-0.011275,0.01856,0.002962
"365.23117",0.001528,0.0013168,-0.0049337,0.005087,-0.0072678,-0.0013883,-3.8405e-05,5.2822e-05
"365.24625",-0.0077369,-0.0011975,0.0027934,-0.0035024,0.019281,0.0067131,0.011831,0.0011607
"365.2308",-0.0047804,-0.014502,-0.0099862,0.016826,0.0046018,0.0074393,0.0047091,-0.0015365
"365.19747",0.014828,-0.0072274,0.0032048,-0.0005855,-0.011794,-0.0081045,0.0059008,0.00018996
"365.20862",0.020602,-0.0099354,-0.00032436,0.0023268,-0.0027936,-0.014276,0.013199,0.0039492
"365.23109",0.002072,-0.0099288,-0.0021028,0.0096361,-0.005713,0.001636,-0.0045841,-0.0024617
"365.34259",-0.0030029,-0.010039,0.0022421,0.0009198,0.0005826,0.0030421,-0.006334,-1.9636e-05
"366.26523",-0.008755,-0.0028716,0.0027029,-0.0056363,0.0022935,-0.010045,-0.0043343,0.0012763
"366.23461",0.0017344,0.0016927,-0.0049497,0.0051973,-0.0072617,-0.0015921,7.7794e-05,0.0011262
"366.2007",0.010584,0.0032163,-0.0008208,0.0014283,-0.011151,-0.0033415,0.0078349,-0.001703
"366.23437",0.0018664,-0.015916,-0.0023729,-0.0070774,-0.0092825,-0.013985,-0.0065084,0.001517
"366.23469",0.0046379,-0.010345,-0.0018898,0.0029082,-0.0067187,-0.0019122,-0.0044806,0.00075052
"367.11422",0.016294,0.016482,-0.0038539,0.007624,0.00083466,-0.002107,0.00090433,0.0047467
"367.15901",-0.019156,0.0072312,-0.004023,-0.010698,-0.010058,-0.001678,0.013037,-0.002089
"367.15883",0.0041685,0.023945,-0.0085394,0.016663,-0.0043018,-0.0056877,0.015019,0.0022016
"367.24927",-0.0019004,-0.0052768,-0.0027555,0.0026437,-0.00018397,0.00040953,-0.0034633,1.3075e-06
"367.21264",-0.0031748,0.002547,-0.0010214,-0.01034,-0.013493,0.0017814,0.0037447,0.00023679
"367.2434",-0.01074,0.00028161,0.00037703,0.0013002,-0.0082996,0.0071414,0.0011811,-0.0011507
"367.21072",-0.0029901,0.015885,0.029278,-0.0090225,0.034346,-0.002739,0.017683,0.00015288
"367.2467",-0.0045815,-0.0062533,-0.0018037,0.0015016,-0.0058791,0.0027524,-0.010969,-0.0020888
"367.3584",-0.00043237,-0.014013,0.0022335,-0.0035265,-0.010749,0.0086434,-0.0083256,0.00078352
"367.18792",0.036345,-0.0092292,0.003489,-0.020369,-0.0031007,-0.010105,-0.0058092,-0.0052878
"368.16177",-0.020485,0.0075628,-0.0051009,-0.011259,-0.013638,-0.0024361,0.016897,-0.0015375
"368.28067",-0.011189,-0.0015067,0.0050587,-0.0064543,0.0052638,-0.0057608,-0.0073546,0.0043916
"368.24973",-0.003845,-0.0068386,-0.0022451,0.0027787,-0.00074393,0.0018847,-0.0032688,0.0017815
"368.21417",0.0041932,0.024352,0.017358,-0.0078812,0.033517,-0.0038496,0.013805,0.0042988
"368.31731",-0.0020567,-0.0043794,0.00080999,-0.0069508,-0.0028948,0.00499,-0.00035018,4.8985e-05
"369.10427",-0.0013704,0.010615,-0.0097279,-0.0022353,0.00062312,-0.0098459,0.0041205,-0.0018685
"369.17456",-0.0054191,0.011215,0.0093467,-0.01986,-0.0048869,0.0030162,-0.0099547,0.0028238
"369.12578",-0.0283,0.034351,-0.021749,-0.0044799,0.0075066,0.00084036,0.00094971,-0.0091795
"369.17427",-0.01026,0.012792,-0.0023459,-0.0096514,-0.010377,-0.0016906,0.00018924,0.00029634
"369.15432",-0.004921,-0.00074387,-0.012531,-0.0052031,0.0038954,0.0013755,-0.009684,-0.0016947
"369.28399",-0.011459,-0.001373,0.0052463,-0.0067053,0.0055005,-0.0058758,-0.0073464,-0.00071916
"369.30133",0.01081,0.023853,-0.018555,0.0044789,-0.0057138,-0.013775,0.0067348,-0.0024923
"369.20518",-0.0076114,-0.0017947,0.002804,-0.0019741,-0.0068828,-0.0030958,0.0026492,-0.0015089
"369.30148",0.023692,0.0059405,-0.01917,-0.014189,0.012784,-0.0015591,-0.00061359,-0.00037714
"369.33768",0.022907,-0.015524,-0.0030984,-0.027865,-0.0019885,0.0048921,-0.0048787,0.0015038
"370.10748",-0.0077216,0.0013822,-0.012501,-0.0033924,-0.012745,-0.0086627,0.0091576,-0.00081819
"370.17759",-0.0025651,0.026727,-0.018232,-0.002578,-0.0014175,-0.0028683,0.013451,0.0022401
"370.29642",-0.0098234,-0.001044,0.0022456,-0.0069812,0.00083369,-0.00029026,-0.0067527,0.0039261
"370.28686",-0.014542,0.00079975,0.010334,-0.0087554,0.0065017,-0.0053135,-0.012381,-0.00022677
"370.1776",-0.0067696,0.0044857,0.0093528,-0.027285,-0.014195,0.017206,0.00098702,-0.00065592
"370.30464",0.0076423,0.019244,-0.019414,0.0036893,-0.007141,-0.013548,0.010576,-0.0024271
"370.30493",0.026653,-0.0086549,-0.020373,-0.027396,0.017485,-0.0059343,-0.0023318,-0.0013473
"371.11681",-0.033927,0.013537,0.026255,-0.017042,-0.036133,-0.01005,0.01933,-0.0025256
"371.12268",-0.019843,0.028108,-0.02011,-0.00048349,0.016233,-0.0041868,0.031772,-0.0096803
"371.22067",-0.0091126,-0.0032028,0.0018455,0.00090756,-0.0011544,0.00039637,-0.0022396,0.0023984
"371.17498",0.0025923,0.010106,-0.05572,0.0081639,-0.0010578,-0.0054995,0.048969,-0.0076084
"371.18013",0.014322,0.013362,-0.027929,-0.013253,-0.016017,-0.002467,0.02884,0.0025218
"371.18993",0.0053815,0.029287,-0.0059957,-0.0038345,-0.0038738,-0.0073948,-0.0034222,0.0019873
"371.18988",0.0026166,0.03082,-0.012125,-0.0086152,-0.00043491,-0.0052634,-0.0013849,-0.0010168
"371.19034",0.018551,0.021163,-0.012397,-0.0085142,-0.0061009,-0.0038466,0.0066901,-0.0041685
"371.29963",-0.010168,-0.0010654,0.0005621,-0.0070089,-0.0020643,0.00049974,-0.012219,0.00080265
"372.12043",-0.032254,0.012756,0.023823,-0.016881,-0.038342,-0.0076323,-0.0020525,-0.0016541
"372.22406",-0.0092287,-0.0032935,0.0017769,0.00078859,-0.001156,0.00022815,-0.0021945,0.0010893
"372.3122",-0.0081914,0.0001551,0.0070819,-0.0033932,0.0035062,0.0052843,0.0017982,-0.0011641
"372.29109",0.0069579,0.010392,-0.0097079,0.0021451,0.020333,-0.011795,0.0042179,0.0023248
"372.19377",0.01455,0.016291,-0.0052162,-0.015251,-0.0060444,0.00030659,0.0077681,-0.00031692
"373.17728",-0.010718,0.0039588,0.015779,-0.0044677,-0.0004877,0.010432,-0.028949,0.00058272
"373.07185",-0.026318,-0.012756,0.0045123,0.032113,0.0066037,0.019334,-0.050982,-0.004744
"373.27468",-0.0030462,0.0091563,0.0034247,1.3766e-05,-0.015805,-0.00014683,0.0034598,-0.00012837
"373.23633",-0.010599,0.0019056,0.0073841,0.00098869,0.00086515,0.0023126,0.0029611,-0.00017542
"373.23646",-0.0073322,0.0028917,0.0061395,-0.0050198,-0.0010309,-0.0050556,-0.00017212,0.0012188
"373.20278",0.025514,-0.0052311,0.012946,-0.020448,-0.019358,-0.015149,0.0281,-0.00061361
"373.2751",0.019245,0.029377,-0.0012571,-0.0035028,-0.0035093,-0.00074599,0.0011936,0.0025797
"373.57378",-0.0087756,-0.028709,0.00394,0.032331,0.00019674,0.032299,-0.063415,-0.0038493
"373.57345",-0.026004,-0.01745,-0.0030676,0.04836,0.016935,0.021361,-0.044555,0.013925
"374.27847",0.01742,0.025111,-0.00055319,-0.0056882,-0.0065933,0.0039554,0.0053495,-0.0026812
"374.23935",-0.015411,0.0042499,0.012015,-0.0013615,-0.0019738,0.0012959,0.010892,-0.0014609
"374.23988",-0.0086189,0.005212,0.0081285,-0.0060954,-0.0013636,-0.0061883,0.001174,0.0018202
"375.13154",0.0034998,0.0042864,0.0020394,-0.0015737,0.0013899,0.0004977,-0.0031258,-0.00051338
"375.18485",-0.0029985,-0.0013617,0.0063981,-0.0042193,-0.00037388,0.0043789,-0.011527,-0.0016464
"375.09634",-0.014819,0.030541,-0.0065567,0.00058641,0.042574,0.02777,-0.035978,-0.0053261
"375.0827",-0.024402,0.034165,-0.022862,-0.0052545,0.013922,0.004809,0.023369,-0.0051609
"375.29072",0.0090644,0.015552,-0.0025571,-0.00075858,-0.0017406,-0.0042748,-0.0020963,-0.00092658
"375.27557",-0.0054136,-0.0072368,-0.0074224,-0.0025006,0.00065765,0.0058055,0.0055498,-4.1203e-05
"375.29082",0.012999,0.017415,0.00045916,-2.0795e-05,-0.0015796,-0.00089107,0.00051315,0.0072475
"375.25208",-0.012773,0.007058,0.012042,0.0030915,0.0041077,0.00086615,-0.0033903,0.00058384
"375.21829",0.01989,-0.0087894,0.0064229,0.010534,-0.020224,-0.0063001,0.020916,-0.0012169
"375.23072",-0.021214,0.013757,0.019529,0.0077774,0.013772,0.0060131,-0.0047836,0.0059233
"375.26567",-0.0035872,-0.00016724,-0.0018662,-0.0061061,0.0056096,0.0039831,-0.0051744,-0.00052706
"375.32724",0.0044835,-0.0046798,-0.0064339,0.008337,0.0056552,-0.0063217,0.0016181,4.6249e-05
"376.1043",0.032313,-0.006666,0.0028682,-0.010395,-0.0018768,-0.026663,-0.0050961,-0.0073145
"376.0862",-0.005409,0.021523,-0.027829,0.0028371,0.030111,0.0014949,0.041465,-0.0044487
"376.27906",-0.00557,-0.0072637,-0.0077097,-0.0025113,0.00055835,0.0055333,0.006442,-0.00041703
"376.29378",0.0108,0.018984,-0.0036184,-0.00053799,-0.0016911,-0.0056872,-0.0023069,-0.0010404
"376.29379",0.0066222,0.0051233,0.0043592,-0.0010979,-0.0019561,0.0042261,0.0014524,-0.0014977
"376.18828",-0.0041136,-0.0001154,0.0091004,-0.0056017,0.00084485,0.0050483,-0.012479,0.0011087
"376.21657",0.019837,-0.003153,0.0060529,0.040116,-0.00895,0.0022258,-0.010521,0.00037234
"376.21678",0.020754,-0.0039205,0.0044904,0.035753,-0.0087261,0.00073356,-0.011226,-0.0035978
"376.1041",-0.0040454,-0.025614,-0.010391,-0.00069275,-0.0060884,0.055523,0.033867,-0.00011387
"376.22474",-4.5015e-05,-0.0036761,0.0046892,-0.0036764,0.0039683,-0.0011791,-0.0022622,0.00070353
"377.12507",-0.0036618,-0.014935,0.0026968,0.0048875,-0.010487,0.0056706,0.0025413,-0.0012659
"377.13976",0.020575,0.00020961,-0.022174,0.045442,0.039255,0.027937,0.007803,-0.0074282
"377.29688",0.015961,0.028997,-0.0066815,0.00030608,-0.0014322,-0.0097669,-0.0031031,0.0005749
"377.23359",0.006714,0.0050946,0.0027318,0.0017993,-0.0014683,-0.0023999,0.0029438,0.00062105
"377.13655",-0.0018189,0.0023245,0.0011934,-0.00077491,-0.0026004,-0.00099226,0.0028087,-0.00013067
"377.07952",-0.0064057,-0.0241,-0.023156,-0.052664,-0.047129,0.0050165,-0.020291,-0.0053196
"377.17909",-0.0082907,-0.024508,0.0035524,0.018834,-0.063549,-0.042855,-0.031097,0.0039744
"378.30127",-0.0019168,-0.0053626,-0.0014802,-0.0086723,-0.0094251,-0.0023897,-0.00037058,-1.324e-05
"378.20377",-0.0039268,-0.0026717,0.0088082,-0.0043729,0.004204,0.002701,0.000552,-0.00091908
"378.27788",0.014249,-0.037947,0.0044047,-0.03519,0.0027027,0.0034369,0.0012312,0.003909
"379.14068",0.012977,-0.012833,0.0026976,-0.0043341,-0.017575,0.040928,0.011156,0.0027044
"379.15467",-0.026832,0.032056,-0.020534,-0.0038656,0.0069853,0.0010017,0.0007465,-0.00057354
"379.24699",-0.0019464,-0.0060162,-0.0018916,0.0060535,-0.0084174,0.0021974,0.0008204,-0.0010431
"379.15847",-0.012296,-0.0057644,-0.0096626,0.0036844,-0.0014558,0.00078318,0.022417,4.1933e-05
"379.18012",0.032638,-0.0024294,0.0099845,-0.040284,0.0094956,-0.011017,-0.0040879,-0.0019049
"379.24916",0.014992,-0.0084865,0.0024563,-0.00045135,-0.01459,-0.0022836,0.020168,0.0055847
"379.21335",-0.0034673,0.00080707,-0.0047171,0.0025926,0.014556,0.0086938,-0.014538,-0.00094542
"380.18334",0.02432,-7.7146e-05,0.016249,-0.01484,0.0076697,-0.032497,-0.0049283,-0.0023495
"380.21646",-0.00071063,-0.0016077,0.012058,-0.0064703,0.002991,-0.0058906,-0.01612,-0.0015562
"380.25262",0.029795,-0.0036514,-0.0001021,-0.010774,-0.019465,0.0018986,0.024778,-0.0054325
"380.161",-0.022693,-0.00965,-0.038243,0.0076301,0.0043395,0.00028686,0.046187,0.0053608
"380.31737",0.00074052,-0.0034876,-0.0034203,-0.011154,-0.01068,0.0080222,0.0093938,0.00084811
"381.15569",0.005869,-0.012842,-0.01577,-0.024885,0.0074389,0.049669,0.010633,0.0031148
"381.17222",0.031394,-0.00085598,-1.4565e-05,0.0021485,-0.0042741,0.02302,-0.002713,-0.010137
"381.17388",-0.019636,-0.0034314,-0.010224,0.00017713,0.0019124,-0.0020803,0.038204,0.0021141
"381.09603",0.025689,-0.038021,0.016224,0.0061465,-0.0069825,0.00068961,-0.00030649,0.0065977
"381.19232",0.0033295,-0.004841,-0.0077725,-0.0046928,0.0013686,0.011196,0.0042464,0.0012391
"381.26503",0.0053981,0.0035157,-0.0024556,-0.00034895,-0.0030366,-0.0030306,0.003956,0.00019135
"381.2265",-4.2238e-05,-0.0049478,-0.0017962,-0.0069969,-0.0052321,-0.018985,-0.0061671,0.00027137
"381.22631",-0.0011997,-1.4432e-05,-0.001844,-0.0026281,-0.0082121,-0.0039503,-0.0074042,-0.0010995
"381.13816",-0.022786,0.023985,0.014136,-0.011663,-0.013199,0.0019016,-0.014279,-0.00063973
"381.23226",-0.0017248,-0.0023607,-0.0023546,0.0013811,-0.0061695,0.0016745,0.00047223,0.00067446
"381.32069",0.00095078,-0.0045432,-0.0038104,-0.012528,-0.011899,0.0041279,0.0099235,0.002522
"382.17605",-0.024883,-0.0018946,-0.0026811,0.0050813,0.054168,0.0049379,0.032251,-0.0023294
"382.29635",-0.0083308,-0.0061073,-0.0020105,-0.008392,-0.002229,-0.014998,-0.018921,-0.00075086
"382.22142",0.00552,0.0077814,-0.0065632,0.0067349,-0.010667,-0.0030671,0.00091268,0.00038667
"382.1958",0.0029167,-0.0048242,-0.0099007,-0.0051237,0.00055351,0.012078,0.007375,0.00042176
"382.22989",0.00014469,0.00053853,-0.0029331,-0.0040811,-0.0062785,-0.013005,-0.0048318,0.0010022
