"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"331.24946337",0.020306,-0.011307,0.020374,0.017447,0.0065146,-0.0076823,0.0015811
"332.18324",0.0078563,0.0080528,-0.0051154,-0.020648,-0.0023605,-0.00032358,0.011617
"332.15936",-0.017878,-0.018142,-0.026385,0.0019518,-0.0016857,0.024432,7.24e-06
"332.93431",-0.014089,-0.024883,0.031426,0.039629,-0.025273,-0.017287,0.022643
"333.13299",0.02266,-0.013815,0.016014,0.010702,-0.0058913,0.0026671,-0.0043548
"333.1383",-0.0074803,0.011809,0.003415,-0.010188,-0.0066318,-0.00485,-0.0048888
"333.1462",0.010737,-0.025634,0.01021,-0.0025651,0.00022889,0.0026141,-1.6865e-06
"333.09587",-0.0043189,-0.017246,-0.045039,-0.040164,0.027235,0.0051979,-0.0093644
"333.13486",0.0087981,-0.020683,0.024334,0.0038846,-0.014183,6.1079e-05,-0.013283
"333.27997",-0.023863,-0.015893,-0.023005,-0.0052703,0.0016818,0.026326,-0.012863
"333.13072",-0.0086377,-0.00046568,-0.0010051,0.0021822,-0.0037433,0.0051689,-0.0027117
"333.20753",0.023567,-0.001223,0.0092196,0.018341,0.019378,-0.015717,-0.030953
"334.17755",-0.0028621,0.015269,-0.0084294,-0.0057446,0.012918,0.0044161,-0.0019991
"334.15279",0.0067591,-0.01835,0.026432,0.0055901,0.015668,-0.0036069,0.005906
"334.11771",0.031287,-0.0072618,-0.01051,0.016991,0.018764,-0.025467,0.0018581
"335.12318",0.0032214,0.026959,-0.019407,0.044813,0.019421,0.0012139,-0.0084482
"335.16206",0.0090507,-0.0010045,-0.0054634,-0.0010662,-0.0047989,-0.013436,0.0030776
"335.16194",0.01813,-0.02419,0.014726,-0.0014262,0.0011701,-0.0079104,-0.0030155
"335.15372",0.012043,0.016998,-0.0076974,0.02784,0.028267,-0.011628,-0.011255
"335.16186",0.017416,-0.016931,0.015532,0.0078384,0.0035737,-0.0092841,-0.011796
"335.16176",0.012775,-0.016201,0.004496,-0.0065071,0.00069154,-0.0066153,-0.0064169
"335.22328",0.0095389,-0.025386,0.01688,0.0086416,0.0010579,-0.0072311,-0.0099829
"335.22317",0.0072901,-0.0015447,-0.0019488,-0.005469,0.0023899,0.0054835,-0.0079194
"335.22088",0.0050884,0.015249,-0.010309,0.011778,-0.0011947,-0.0036506,-0.0036512
"337.09377",-0.0011261,0.0085449,-0.014991,0.007358,-0.012952,-0.021341,0.011358
"337.17752",0.02762,-0.016818,-0.0039403,-0.01774,0.0064353,-0.014489,0.011464
"337.15183",-0.0045801,-0.0031067,0.0071612,0.023352,-0.003943,-0.026273,0.024136
"337.19213",-0.00077064,0.0085039,-0.0038801,0.0033947,-0.0029537,0.0018752,0.0021391
"337.23889",0.012121,-0.0074833,0.0024524,-0.0062062,-0.00012186,0.00049086,-0.012269
"337.23882",0.011786,-0.027261,0.010347,-0.0092891,0.0032895,0.0067958,-0.0037171
"338.17251",-0.0093398,0.016852,-0.0014795,0.00095653,0.0014652,0.0045135,-0.0010758
"338.23648",0.0030621,0.0024484,-0.0040392,0.0029316,-0.0093913,-0.0076178,-0.001736
"339.15661",0.012084,0.017526,-0.015065,-0.01146,-0.0022279,-0.011528,0.0086862
"339.20742",-0.0026817,0.0019701,-0.0063128,0.0060748,0.016129,-0.0059855,0.010215
"339.20765",0.0024385,0.034004,-0.0003364,-0.012952,-0.046715,0.021522,0.0087953
"339.20007",-0.001536,0.0061665,-0.0003587,0.001754,-0.0047036,0.0044057,0.00061937
"339.18869",0.0010347,0.009938,-0.0037936,0.0038403,-0.0045518,0.0025646,-0.00070431
"340.18796",-0.00082244,-0.0010145,0.0066796,0.0019473,-6.2571e-06,-8.7448e-05,0.0050782
"340.16038",0.021186,0.033927,-0.012348,-0.02406,-0.0015418,0.0021003,0.011153
"340.22457",0.00045494,0.0081719,0.0018521,-0.010155,0.011833,-0.0021244,0.0036614
"340.91755",0.017463,-0.012312,0.0088284,0.017491,0.005061,0.0054252,-0.013174
"341.10128",-0.0072881,0.0053127,-0.0062636,0.0016102,0.0053269,-0.007082,0.00056348
"341.22343",-0.010515,0.0065069,-0.001587,0.004839,-0.0089398,0.0083024,0.0010989
"341.10118",0.011219,0.015731,-0.046605,-0.013734,-0.03244,0.037301,0.015365
"341.19751",0.0087646,0.0021588,0.00080504,0.0083717,0.0076038,-0.0080912,0.0036139
"342.10064",0.0018361,-0.017666,-0.0074038,0.0045894,0.050946,0.028951,-0.054452
"342.26538",-0.0024051,-0.0019308,0.0216,-0.0057398,0.0041835,0.00042335,-0.011355
"342.2403",0.0045748,0.0030531,-0.0030607,-0.0060994,0.010595,-0.0026504,0.002476
"342.24013",-0.0031423,0.0037696,-0.0044277,-0.0037012,0.0096581,-0.0057716,-0.0007472
"343.0615",-0.012901,0.012327,-0.0087437,-0.0089335,0.0070983,0.0020991,-0.0036535
"343.19471",-0.0063447,0.0027219,-0.0098625,0.01081,-0.0069813,0.0029969,0.0019121
"343.21276",0.0017641,0.0030151,-0.0049471,0.0025788,-0.0073603,-0.00077904,0.0064901
"343.21278",0.0077896,0.032873,0.015117,-0.01657,-0.023865,0.024083,0.0081487
"343.21281",0.0018899,0.013113,0.0024637,-0.0097023,-0.003291,0.0054176,-0.0026687
"343.28553",0.00433,0.00036936,-0.00081123,-0.0014402,0.004112,-0.009864,-0.0001291
"343.21868",0.030638,0.016424,0.0035882,0.01183,-0.034633,-0.035909,-0.032615
"343.11127",0.00041564,0.029178,-0.011112,0.047453,0.011151,0.060456,0.030955
"343.21301",0.0060371,0.0028956,-0.0011939,-0.00075363,0.0077943,-0.0031603,0.0044128
"344.28098",-0.0081398,0.0038271,-0.0016277,-0.0021803,0.0093923,-0.0043486,0.0080644
"344.14555",-0.015185,-0.0045292,0.0027986,-0.032316,0.031635,0.007323,0.025494
"344.21939",0.00010028,0.0071646,-0.0018979,-0.0078653,0.0043733,-0.0052587,0.0035864
"345.14529",0.0013806,0.018341,-0.016164,-0.012219,0.0095698,-0.0056647,0.011084
"345.22715",-0.0084799,0.0069962,0.0091624,-0.040954,0.024036,-0.0070099,-0.0083127
"345.20747",0.0091819,-0.027119,0.020844,0.0079039,-0.017477,0.0086809,-0.0062479
"345.2283",-0.0053544,0.0053133,-0.0028114,-0.0064844,0.008728,-0.00047538,0.0025096
"345.2287",0.00080918,0.01343,-0.0057278,-0.013153,0.00015134,-0.011,0.0020718
"345.21085",0.0034432,0.0060838,-0.00040032,8.42e-06,0.0025157,-0.0099361,0.0048034
"345.21088",0.0040154,0.0069832,-0.0015073,-0.0016321,5.3171e-05,-0.0049716,0.0074196
"345.24404",0.028647,0.014925,0.0012526,0.013675,-0.034,-0.031754,-0.029588
"345.22879",0.0049759,0.0047283,-0.0022162,0.0016106,0.00028676,-0.0057419,0.0026666
"346.13878",0.0091058,0.0054365,0.039149,-0.042114,0.0034268,0.029801,-0.011376
"346.21112",-2.7486e-05,0.0041332,0.0069813,0.002182,-0.018773,-0.0049002,0.001035
"347.15023",0.016,-0.022317,-0.0067518,0.027208,0.010183,0.012586,-0.014653
"347.22328",0.013286,-0.024647,0.021689,-0.0020878,-0.012825,0.0077036,0.0011871
"347.25908",0.0029724,0.0057204,-0.0083451,-0.0040939,0.0057492,0.0066907,0.00075785
"347.22643",-0.002991,-0.011156,0.034047,-0.0083245,0.052993,-0.0099021,0.031301
"347.22076",0.00018265,0.0063133,-0.0067919,0.0081092,-0.0096044,-0.00023215,0.0038607
"347.18991",0.014729,-0.00086022,0.028449,-0.013252,-0.028229,0.031498,-0.0052076
"347.24447",0.0064437,0.00090956,-0.0021188,0.011144,0.0047699,-0.011341,-0.0059425
"347.24434",0.0025374,-0.0017712,0.0002296,-0.0025255,-0.0021089,-0.0029025,0.014606
"348.18532",0.032096,0.0083981,0.00931,-0.0075089,-0.013945,0.01041,0.012795
"348.22658",0.0030371,0.0040068,0.0013865,-0.0064776,-0.015365,0.005012,0.0064241
"348.17412",0.014099,-0.020652,0.014926,-0.0076318,0.017844,-0.0025154,-0.0089371
"348.22409",-0.00080537,0.0072986,-0.0056073,0.0086838,-0.0091289,0.0014707,0.0022004
"348.19358",0.0034326,0.0092779,-0.0075267,-0.0038712,0.0055571,-0.0042255,0.0063774
"348.89642",-0.0053905,-0.0028678,0.0024283,0.0017484,-0.00088344,-0.0022638,-0.0036029
"349.13733",-0.0063491,-0.036736,-0.0024472,0.039466,-0.0044713,0.033446,0.044766
"349.08686",5.7188e-05,-0.025678,0.012295,-0.04138,-0.0083923,-0.061856,-0.010337
"349.14133",0.016798,-0.021589,0.0068228,0.0017025,0.0042059,-0.0033766,0.0003153
"349.14107",0.0097332,-0.00055862,-0.00098173,-0.00010546,0.00012537,-0.0027186,-0.00046701
"349.12566",-0.011408,0.010417,0.0099196,-0.0039772,0.0093538,-0.0033363,0.00069432
"349.1712",-0.00081485,-0.013038,-0.01282,0.017729,0.011479,0.015059,0.0057371
"349.20253",0.0075061,0.0073848,-0.011017,0.0048181,-0.0046713,-0.0041509,-0.00059729
"350.10972",0.0040118,-0.021778,0.025502,0.016516,-0.013714,0.011776,-0.0017517
"350.23723",0.019628,0.00046942,0.026308,-0.010936,-0.029571,0.027763,-0.0015632
"351.06195",0.0045473,0.0042752,0.034281,-0.038787,-0.036649,-0.014986,-0.048868
"351.06412",0.037615,0.016335,0.001575,0.0083788,-0.0033651,-0.00067878,0.0074164
"351.22132",-0.0051753,0.006222,-0.0027668,-0.00054559,0.0012387,0.0046642,-0.00039569
"351.25236",0.0012054,-0.0047726,-0.001187,-0.015579,0.0081203,-0.0014659,0.0047462
"351.21629",0.0084574,-0.0041444,0.0087488,-0.0036633,-0.000873,0.0026856,0.00050336
"351.21788",0.0047898,-0.0029249,0.01107,-0.017368,0.010714,0.0035283,-0.0016102
"351.19316",0.033958,-0.013597,-0.0064804,-0.0024896,0.00281,-0.019578,0.0086043
"351.21837",0.011643,-0.02628,0.0040456,0.018172,0.0022836,-0.021978,-0.0066226
"351.19304",0.03166,-0.0092885,-0.0050643,-0.0027835,9.9184e-05,-0.014578,0.0092418
"351.92527",0.018242,0.011299,-0.016301,-0.01544,-0.0050917,-0.012022,0.019792
"352.28617",0.0045163,-0.0055447,-0.0028857,0.0017633,-0.001947,-0.018589,0.0027548
"352.9586",-0.0064618,-0.039655,-0.022564,0.028479,-0.026963,-0.018057,0.042535
"353.14295",-0.0033219,0.0002551,0.0034329,-0.00064024,-0.0057146,-0.0093189,-0.0044449
"353.2012",-0.0032632,0.0042813,-0.0053388,-0.0139,-0.0043311,-0.0021989,0.011254
"353.23088",-0.008767,-0.0066735,0.019831,-0.032824,0.0030935,0.012644,-0.025419
"353.11732",-0.013793,0.011326,-0.043226,0.053957,-0.0047082,-0.0086791,-0.047982
"353.16856",0.0026066,-0.023291,0.0091796,-0.045297,-0.015361,-0.053926,-0.021586
"354.26517",-0.018828,0.0021548,0.0069373,-0.021286,-0.013737,-0.018484,-0.046179
"355.06372",-0.032181,-0.037606,0.016352,0.0047696,-0.0029128,0.0073128,-0.0035875
"355.27514",0.0096587,-0.013714,6.4445e-05,0.0063733,-0.03508,0.062706,-0.0066867
"355.32211",0.0057092,-0.0045748,-0.010186,0.010435,-0.025343,0.0033487,-0.0092112
"355.24958",0.010524,-0.0095103,0.0056417,-0.0056382,-0.0034552,0.0022654,-0.0054492
"355.32232",0.018177,0.013973,-0.022629,-0.0005852,0.018335,-0.027517,0.019816
"356.256",-0.00095536,0.010831,-0.0051306,-0.0035983,0.0051516,-0.003962,-0.0010832
"356.14539",-0.021433,0.018811,0.016948,-0.02207,0.017474,-0.0093441,0.034275
"357.11366",-0.0077372,0.0057756,-0.0080684,-0.0023633,0.0037909,-0.027659,-0.0034603
"357.17478",0.031908,-0.0043682,-0.0018352,-0.006403,-0.0084381,-0.0026292,0.018011
"357.03829",-0.026805,0.005104,-0.025795,0.074437,0.010499,-0.009021,0.0011538
"357.15921",0.021232,-0.010599,-0.0025713,-0.011013,0.052161,-0.034106,-0.0046019
"357.21464",0.0016168,0.01375,0.0029728,-0.0050309,0.021019,-0.0065858,-0.0032861
"357.18581",0.012962,-0.01249,-0.001084,-0.014714,0.045793,-0.05023,-0.022281
"357.21467",0.0011734,0.0037224,-0.0039657,-0.011658,0.0062813,0.0043557,-0.0018937
"357.21493",0.0082269,-0.0012295,0.0061319,-0.0055766,0.00099946,0.001404,0.0046091
"358.10493",-0.033834,0.0024045,0.01789,-0.0063664,-0.0011009,-0.025056,0.010914
"358.13021",0.018691,-0.029089,-0.021848,-0.015161,-0.0073324,0.0095484,0.0091306
"358.18425",-0.0064095,0.017367,-0.0072143,-0.027524,0.0074327,0.064644,-0.037166
"359.1145",0.011806,-0.027331,0.0089807,0.0086534,-0.0034962,-0.0017537,0.0045342
"359.2236",0.037454,0.014828,-0.0022753,0.0046455,-0.0083785,-0.0033522,-0.010758
"359.19018",0.02051,-0.0053192,0.0015612,-0.0047854,-0.0081447,0.0082871,0.0091577
"359.22333",0.014484,0.026561,-0.0011896,0.019818,-0.0033301,-0.020466,-0.036577
"360.17831",0.0085061,0.0034553,0.0028303,-0.0037778,0.0031411,0.003414,0.0067141
"360.18527",-0.015455,-0.0024794,-0.028181,0.014601,-0.011379,0.029604,-0.00070063
"361.08226",-0.0011817,-0.0030488,0.00047024,-0.0085912,-0.010375,0.0061828,0.0018476
"361.0938",0.014732,-0.024611,0.0067697,0.022737,0.016194,-0.0065734,-0.0064023
"361.17958",-0.024298,-0.037555,0.011958,0.028218,-0.030644,0.014274,0.013634
"361.16409",0.0011174,0.0048894,0.00052763,-0.00015626,-0.010067,-0.0074337,-0.012232
"361.22347",-0.0018504,0.0018954,-0.0025286,-0.0033854,0.0067591,0.0015384,0.012467
"361.23891",0.018731,0.0039288,0.0014695,0.007659,-0.019905,-0.019244,-0.022005
"361.2571",0.014961,0.0014959,0.0083443,-0.01745,0.013161,-0.06249,-0.046317
"362.07563",-0.01142,-0.037354,-0.0030981,0.026163,-0.031328,0.0086821,-0.032429
"362.23898",-0.009605,-0.0011335,-0.0085829,0.0025376,0.003683,-0.0034905,-0.0011443
"362.20107",0.028567,0.0053258,0.027342,-0.0025303,-0.023571,0.028446,0.001185
"363.17701",-0.0024543,0.0082211,-0.0038024,0.0024682,-0.002133,0.0021133,0.0027616
"363.14585",-0.0027493,-0.012547,-0.0076967,0.0031379,0.011276,-0.021808,-0.0076148
"363.16954",0.024107,0.0075093,0.00010278,0.019171,-0.023533,-0.03987,-0.019249
"363.21582",0.0036302,0.0037194,-0.0070312,0.012585,-0.004962,0.0044933,0.0014426
"363.20749",-0.010171,0.0056404,0.0071719,-0.013623,0.0011514,-0.0037104,-0.0062079
"364.2192",0.0035416,0.0040386,-0.0088163,0.014217,-0.0041396,0.0057946,0.00010603
"364.21119",-0.0023839,0.010871,-0.0033099,0.0034464,-0.00013364,0.0058549,4.1408e-05
"364.11305",0.012788,-0.007393,0.013737,0.015442,0.049301,-0.011764,-0.0019933
"364.1729",-0.0035797,0.0047688,-0.036834,0.026874,-0.017042,0.033634,-0.026012
"364.87049",-0.00019955,-0.0046738,-0.01044,0.003644,-0.0045637,0.0071097,-0.004024
"365.13881",-0.029347,-0.0327,0.015219,0.0044276,-0.0039737,0.0081857,-0.0033311
"365.10445",0.0066462,0.0066386,0.0097671,0.050367,0.010389,0.061666,0.019916
"365.24674",0.0016061,-0.0010477,-0.0048596,0.011277,-0.0060513,-0.0021253,-0.0020275
"365.231",-0.002864,0.01044,-0.0055672,-0.0069243,0.0030018,-0.0088872,-0.0011163
"365.26996",0.0049392,-0.0036057,-0.0041586,-0.0043198,0.007177,-0.0043778,-0.007444
"365.14661",0.0006273,-0.017684,-0.043911,-0.011424,-0.037913,0.012664,0.024059
"365.23147",0.0084895,0.0034414,-0.0044675,0.010665,-0.0074258,-0.003694,0.0030758
"365.26753",-0.0081904,0.0082796,-0.0089509,0.00038358,-0.0048423,0.0043154,0.0012951
"366.22631",-0.003609,0.010048,-0.0018979,0.0033712,-0.0020695,0.0068743,0.0019249
"367.10404",0.00016335,-0.035574,0.015371,0.010464,0.0028972,0.0034533,-0.00014827
"367.01352",-0.034979,0.0075479,0.0069943,-0.006739,0.0041502,-0.033025,0.014455
"367.1882",0.026036,-0.014263,-0.000515,-0.014988,-0.021757,-0.013027,0.016546
"368.19001",-0.018913,0.01549,0.016859,-0.027643,0.0071613,-0.00050573,0.0098285
"368.24162",-0.01031,0.0095553,-0.0038821,0.011344,-0.010075,0.0084326,0.0071682
"369.02874",-0.042907,-0.0068057,-0.018335,-0.002782,-0.00065906,-0.0025186,-0.022732
"369.02882",-0.048265,-0.0076344,-0.013241,0.0078655,0.0084904,-0.0048176,-0.00066788
"369.17399",-0.011646,-0.01612,-0.0064524,0.0031495,-0.0070709,0.0022538,-0.0051831
"369.17432",0.011925,0.0059175,0.0063286,0.013648,-0.0027504,-0.0061741,0.0012414
"369.24082",0.010532,0.024592,-0.0029353,0.03151,0.017436,-0.016481,-0.014391
"369.22867",0.0063115,-0.0047573,-0.00069769,-0.0027756,0.0048452,0.0096846,0.0027398
"369.30162",0.0094668,0.0036394,-0.012726,0.004885,0.014555,-0.013286,0.012434
"370.03223",-0.042132,-0.0055153,-0.012179,0.0066441,0.0063483,-0.0036245,0.00015566
"370.17782",0.011163,-0.0018127,0.0093288,0.007857,-0.010088,-0.0063952,0.0057285
"370.14255",-0.024339,0.012843,-0.015929,0.020392,0.053528,0.01863,0.0018468
"370.23907",-0.011158,-0.019157,-0.033035,0.018872,-0.040126,-0.0043223,-0.014853
"371.17734",-0.0086784,0.012048,0.006062,-0.039173,0.027847,-0.00018718,-0.022585
"371.25948",0.010152,-0.023428,0.019641,-0.0036625,0.0038156,-0.0027443,0.003343
"371.23026",0.00044022,0.0092604,-0.0043759,-0.0088417,0.0090612,-0.0041345,0.0031452
"372.25475",0.021534,-0.027336,-0.015439,-0.012945,-0.013844,-0.00061956,0.015102
"372.19357",0.019461,-0.024405,-0.011674,-0.00043174,-0.0097811,-0.026778,0.0045938
"372.2142",0.0041779,0.0093499,0.0024515,-0.0045183,0.0084618,0.0051829,0.00012441
"373.13291",-0.023789,-0.010529,-0.026925,0.019483,-0.02397,5.2045e-05,-0.030963
"373.17339",0.0014137,0.0081469,-7.6816e-05,0.0057375,0.0076486,0.0094266,-0.004555
"373.11475",0.022628,-0.0057334,0.0068121,0.026063,0.032695,-0.004705,-0.0067484
"373.26764",0.0097257,0.004358,-0.016247,-0.069165,0.028805,-0.015549,0.0026392
"373.25959",-0.0088178,-0.0020591,-0.011219,0.015463,-0.021988,-0.011118,-0.0017384
"374.27841",0.020077,-0.01201,0.013057,-0.0055361,0.020617,0.0071993,-0.013874
"375.17961",0.014964,-0.0033448,0.015874,0.037194,0.017744,-0.0010349,-0.036478
"375.24429",-0.0022212,0.0055833,-0.0043394,0.0075404,-0.0071511,-0.0049856,0.0034847
"375.25212",-0.0030496,0.0077047,-0.0072989,-0.0055352,-0.00089693,-0.0072219,0.012358
"375.10916",-9.8545e-05,-0.0039688,0.0040675,-0.0016675,-0.0038989,0.0021318,-0.0008966
"375.26742",-0.0014549,-0.0012241,-0.0026708,-0.0059153,0.0058622,0.0038093,0.0055626
"375.26772",0.023913,-5.4071e-05,0.011,0.0095169,-0.027875,0.035536,0.0048182
"375.21798",0.0066445,-0.009916,0.004415,-0.004982,0.0025937,-0.00091122,0.0086989
"375.21809",0.028761,0.023474,0.0093659,-0.0024738,-0.033017,-0.014446,-0.018844
"376.21673",0.01775,0.021167,0.021538,-0.0015984,-0.019163,0.020468,0.020353
"376.21669",0.020761,0.016942,0.014348,-0.0049707,-0.025545,0.024278,0.0082839
"377.12454",0.013441,-0.023565,0.0037454,0.0049836,-0.021818,-0.0019141,-0.0017749
"377.28316",-0.0056153,0.0019768,-0.0043123,-0.0037877,-0.0066198,0.0012857,0.0069004
"377.28142",-0.0021457,-0.012977,0.0084479,0.0052696,0.0094205,0.00054423,0.017547
"377.14315",-0.00091221,0.011314,0.0010684,0.017557,-0.0039803,0.009894,-0.023734
"377.23529",0.009022,0.031081,0.0080488,-0.011623,-0.018062,0.022152,-0.0035491
"377.23679",-0.0045281,0.0096123,0.00090263,0.0033493,0.0059135,0.0016721,0.0031637
"377.27325",0.0001944,0.0074492,-0.0050015,0.0069728,-0.0013992,0.00097424,0.0021506
"377.23666",-0.0031784,0.0072345,-0.0031638,0.0050421,-0.0031447,0.0055044,0.0022746
"377.27157",0.028774,-0.00012343,0.00411,-0.025256,-0.027447,0.010541,0.017442
"377.27296",-0.0088641,0.0079469,-0.012049,0.00026854,0.0016378,0.0087748,-0.0012321
"377.27171",-0.0094569,-0.03913,-0.0049377,0.055225,-0.027131,0.0071827,-0.036439
"377.23376",0.023049,0.019374,-0.0047618,0.018348,0.0049837,-0.023142,-0.024099
"377.27282",-0.0067224,0.0027989,-0.0042215,0.0086253,-0.011258,0.0062385,0.0017674
"378.29959",0.011233,-0.023538,0.019505,0.0015725,0.0014666,0.00020632,-0.0020127
"378.10224",-0.033755,0.015807,0.0087882,0.0033439,0.014177,-0.036355,0.007215
"379.0841",-0.014605,0.0042645,0.012595,-0.0085859,-0.018828,-0.034651,-0.029204
"379.24941",0.011371,-0.018645,0.018392,-0.0035403,0.003404,0.0055676,-0.0059966
"379.21312",0.0010308,-0.0032006,0.0063218,-0.0030623,-0.0047862,-0.0093747,-0.0078873
"380.18284",0.0045112,0.003562,0.0012469,-0.004117,0.001575,-0.0016282,0.0044783
"380.9267",0.0055849,0.0072002,-0.014252,0.0045586,-0.010253,0.0097766,-0.0033975
"381.21597",-0.0014537,0.00099804,0.0039052,-0.006172,0.0042128,-0.00071277,0.010131
"381.23202",-0.0042066,0.0093175,-0.0023169,0.0017062,0.0081457,-0.0022101,-0.0045786
"381.22866",0.0020792,0.00705,0.0023596,-0.0054423,-0.0030657,0.0030536,0.0016514
"381.1061",0.018139,-0.00072116,0.018299,-0.012555,-0.028133,0.01252,0.081626
"381.10713",-0.023216,-0.002751,0.0093378,-0.018127,-0.0074121,-0.026042,-0.031246
"381.21072",0.026112,-0.00060112,0.0068241,-0.033064,-0.027623,0.0076985,0.013866
"381.30903",-0.01135,0.0020502,-0.034073,0.041669,0.0021391,-0.0086446,-0.056943
"381.19248",-0.00068345,-0.0094356,0.0059565,0.00109,0.0065116,0.0018047,0.0099169
"381.33801",0.012543,0.0035516,-0.0067901,0.0062143,0.01579,-0.013458,0.0088123
"381.3377",0.002161,0.011583,-0.0075412,0.0034466,0.01413,-0.0086495,0.0035561
"382.09174",0.033859,0.00863,-0.0027068,0.0055347,0.0089608,-0.0040952,0.004295
"383.0443",-0.044252,-0.00048752,-0.027192,-0.0054091,0.001703,-0.012233,0.013192
"383.06671",-0.026277,-0.017298,-0.017626,-0.023398,0.016367,0.02536,-0.020223
"383.1351",-0.02359,0.030325,0.031869,-0.016719,-0.026558,-0.0052893,0.011797
"383.0892",0.003136,-0.027819,0.010489,3.1925e-05,-0.00081047,0.022758,-0.010455
"383.1637",0.01012,0.0036854,-0.021742,-0.014224,0.0032782,-0.035606,0.0099845
"383.17667",-0.012907,0.0083958,-0.031868,0.0034386,0.065058,0.024061,-0.026255
"384.10272",-0.0064634,0.0103,-0.062304,0.021297,-0.00028151,-0.030274,-0.02494
"385.13315",-0.026214,-0.0014369,-0.00011149,-0.007311,0.0082817,-0.0028451,-0.0051912
"385.06034",-0.038222,-0.016587,-0.011582,0.031347,0.0085699,-0.0070785,0.00084653
"385.16971",0.00058637,-0.0028279,0.015204,-0.011509,-0.00052373,-0.00055547,0.00022288
"385.22204",0.016367,-0.024629,-0.0057515,-0.012624,-0.0071948,-0.03247,0.0024408
"385.20596",0.012437,-0.024909,0.016913,0.0023191,-0.002187,0.00070227,-0.0011227
"385.16947",-0.011117,0.0037307,0.01211,-0.011017,-0.017888,-0.024414,0.015102
"385.12985",0.0022227,-0.033847,-0.0096775,0.017456,0.0064271,0.034691,-0.028346
"385.17341",0.0001801,-0.0067829,-0.027877,0.047795,0.035964,0.024582,0.0090843
"386.09169",-0.014236,0.00083865,0.0081129,-0.031439,0.02291,-0.0066612,-0.012682
"386.13606",-0.041141,-0.0035234,0.0031237,0.012042,-0.006946,-0.015247,0.012661
"386.14819",0.013524,-0.0045684,0.012392,-0.010434,0.051875,-0.0056084,-0.046242
"386.17282",-0.00053775,-0.0091268,-0.0059233,-0.0033618,0.00018689,0.012909,-0.014738
"386.29173",-0.0086022,0.017116,-0.021063,-0.0013673,0.0032949,0.014258,0.014394
"387.12843",-0.015563,-0.0054277,-0.0022455,0.018516,-0.027056,-0.022559,-0.02169
"387.27584",0.014262,-0.025987,0.0057471,-0.014042,0.011044,-0.0099325,0.013463
"387.22515",-0.0039384,0.01256,-0.016653,-0.00049997,0.0083356,-0.0038494,0.0016123
