"Sample","0027_XAV_iHMP2_FFA_SM-77FXR","0030_XAV_iHMP2_FFA_SM-6KUCT","0051_XAV_iHMP2_FFA_SM-9WOBP","0069_XAV_iHMP2_FFA_SM-9OS5Y","0393_XAV_iHMP2_FFA_SM-AMR37","0407_XAV_iHMP2_FFA_SM-AUP8B","0433_XAV_iHMP2_FFA_SM-9SNJ4","0508_XAV_iHMP2_FFA_SM-9X47O"
"Label","CD","CD","CD","CD","nonIBD","nonIBD","nonIBD","nonIBD"
"416.30961","4067307.15412","667045.75076","1521428.18099","26355.22029","5322796.33221","24266.59833","12095197.70552","7038611.44024"
"416.27651","198393.76929","100860.59327","79285.16626","1606234.69783","116825.60586","505907.5422","187702.36914","35265.95877"
"416.26104","201903.20553","130771.2433",NA,NA,NA,NA,"354650.17327","380500.00482"
"416.19138","1184193.2532","1529796.91218",NA,"169406.5186",NA,NA,NA,NA
"416.2196","2537164.95447","1344086.12589",NA,"190146.57773","10692.24032","38767.8086","149002.92235","87228.98677"
"416.32514","4199725.1725","402087.40222","35211.11443","2565719.9525","344725.84273","28318.29813","261844.9102","72331.81895"
"416.21381",NA,"224825.09303","354139.77097","22161.04609",NA,"39545.41534",NA,"277355.49205"
"416.36188","7925.20713","25107.63948",NA,"6089.45822","58578.74838","62157.37346","31078.36669","23613.85428"
"416.32577","4408917.70126","10645.50767",NA,"582663.28467","6172194.02626","853629.11968","4244676.10912","313151.22894"
"416.93285","5664306.68726","9651942.25237","1868735.80517","43114994.43038","525797.42417","8833890.25311","2470472.0929","5116907.63783"
"417.30149","23085396.37254","3099804.49621","30791.74925","5371638.20098","11080847.22788","14022481.95957","132898419.57579","26878288.96872"
"417.26519","13429762.41148","7420119.09897","42051.21709","4083288.34328","48051765.77496","4106701.73705","7735975.0592","2470398.71689"
"417.19599","1096971.43634","526443.92092",NA,"658264.35622","1765133.38882","1261236.32146","2440906.82524","586919.39201"
"417.26492","2506353.24218","834703.63006",NA,"1390078.83939","6737226.23782","3699609.93704","5243411.72041","1270734.95247"
"417.28743","5007252.072","908022.31956","23847.57904","2336022.78963","2333984.77074","1024270.75888","407848.07874","3539620.05201"
"417.27036","275634.9736","168758.12834","99663.98871","2336905.75024","37016357.075","446552.16679","18590.06995","18902.04533"
"417.17591",NA,"605021.58505","2267804.68357",NA,"6751.98254","3508214.23006","3807061.58563","8025.67524"
"417.20202","3635846.81642","487708.90117",NA,"7649473.80471","188127.27688",NA,NA,NA
"417.33748","4985119.23462","187997.99825","175383.98134","70452.55784","7771.68493","179202.03339","1163485.22834","334859.34292"
"417.33754","91763.62266","216095.97958","172447.47495","682585.34004","477215.83658","1565705.36986","2637949.3395","496793.10213"
"417.33719","164289.39714","337577.96599","77168.44596","586693.47126","693171.05391","333708.72254","310029.18896","105084.58478"
"417.3131","483038.03871","55120.74421","73955.90517","11636.94836","474069.58034","91291.73475","1370205.05501","707705.39533"
"417.32281","8439754.10767","9292099.39247","11989262.90111","4293590.51488","1055427.46315","1355662.5471","2147364.48189","2703289.40714"
"417.33789","5404513.61175","3163115.43514","52531.66917","6805224.76296","6557919.32419","8194667.25179","14361071.25662","3909812.58606"
"417.3377","1908351.04831","89408.24986",NA,"9449425.68953","496703.33092","8202638.82972","13255759.49788","3650938.54079"
"417.93433","1759390.95119","3019074.82109","595931.46031","13026961.42384","150485.88648","2647617.65336","802060.16643","1642644.17305"
"418.29651","1650389.7487","409824.38901","11325513.73752","4558327.59413","4800684.16573","782102.28076","880608.22329","391766.96858"
"418.26859","3455349.68686","1925418.92029","2082.21284","852622.1464","12820674.63921","997869.04834","2016613.38191","575765.31881"
"418.30487","6298243.86205","820115.64411",NA,"1477603.39291","3048667.70291","3768732.85638","37090723.04042","7350085.3604"
"418.28129","5251409.50099","6242878.26338","1881837.71726","20464796.08836","380102.97063","191170.15528","27748.90473","15236.16867"
"418.2635","4885662.63837","737814.49464","7113795.44443","5167312.20715","53751.74679",NA,NA,"15875.81339"
"418.21402","60694754.32023","8404213.0645","3742.77362","54151655.05704","9778699.15403","8731524.81167","1938280.96051",NA
"418.19919","159778.74533","30576.86111","1949.66326","103209.75713","331668.5191","253886.10258","327876.56319","178131.13408"
"418.26857","149481.18105","35437.52275",NA,"114707.65545","1536925.5653","775876.61475","1245426.37284","275717.69604"
"418.17929",NA,"87063.81294","429114.81521",NA,NA,"791238.33383","545945.06001",NA
"418.34092","46743.60457","2083616.41938","4036.03383",NA,NA,"20129.88232","328943.69752","81497.8834"
"418.21423","5758432.87934","470086.52",NA,"17838228.89179","8955351.97285","8470485.04841","1697481.11131",NA
"418.34058","13011.92393","94750.82561","14320.06069","152252.73995","187219.14728","70693.23551","58747.06624","7646.83453"
"418.34089","28839.07424","112414.1294","26788.90713","151310.36722","191765.7367","423628.21634","472617.75469","114742.03722"
"418.32611","2031328.38376","2276466.94621","2792927.7146","901395.41478","268059.62746","206211.87588","456642.85361","591121.14222"
"418.34136","1376785.0282","820711.38209","2874.25144","1766796.64136","1474812.852","2325648.85116","3831255.37792","1059555.6165"
"418.34126","119119.15812","9388.41826",NA,"3024706.2407","1608676.28724","2456288.01186","4158399.85335","822051.33869"
"418.92961","704928.27297","2537961.61077","333738.42003","17736973.70554","50703.74351","2131037.68441","388944.84737","732956.56454"
"419.07319",NA,NA,NA,NA,"2679548.34016","4581792.17569","5699838.65205","3238642.74998"
"419.18665","3994842.61059",NA,NA,"2050.16391",NA,NA,"4302183.13404","4266273.92754"
"419.12334","859931.68927","501956.17812",NA,"288237.30744","5704.91143",NA,NA,"29053.24631"
"419.29357","5883914.62109","1192451.01068","1822349.4236","2048920.53207","1685652.36198","825567.21228","13977763.05251","9621533.28422"
"419.28081","17589675.24318","676570.70504","1395.37158","16110222.40974","59596844.36613","29328027.54394","40016224.24835","3626642.84768"
"419.30013","416064.367","84467.58493","2932377.28761","1132350.85024","1240483.19126","195798.90839","228509.87502","110969.98017"
"419.29226","464417.04584","3808.89033",NA,"943406.99178","783378.63008","2216103.54766","568487.1606","90364.1296"
"419.2805","2458023.52859","973743.29087","3902.49203","1331347.30174","4233596.05562","9240695.64333","12983556.70595","1696406.87115"
"419.26693","770325.48087","9219.78873","1013665.59524","815600.11494",NA,NA,"2808.64757","5422.40907"
"419.28472","939171.13331","1352434.44197","341664.47386","4598137.30593","15531.84206","62105.35728","2301518.70711",NA
"419.21745","15630443.51278","2096932.52922",NA,"13492805.96119","464811.97619","816955.73109","161918.99029",NA
"419.21848","160783.38649","41342.65906","2885735.81178","1974405.929","1207859.94785","1409857.40715","26169.81015",NA
"419.28073","6565441.71383","5637463.28846","60905.44477","1825746.34967","10985738.69716","5252117.43311","6694378.61751","1044807.23242"
"419.25695","4138876.5196","8901426.06894",NA,"56163.81959","84614.36653","149140.2106","9468.38447",NA
"419.302","841531.15693","151554.50512","2213969.65548","138345.965","434099.26655","828882.70232","764172.57747","4845738.96291"
"419.34404","138936.70276","86875.09783",NA,"592291.96438","191647.8804","258504.05779","534806.09248","103521.20101"
"419.28082","10517095.06069","306205.35624","29236.85343","697566.89727","10077296.47835","4365562.99272","8127205.16023","795409.78159"
"419.33067","70515.17798","5073.68963",NA,"32276.52801","309550.07134","69806.79533","2920935.35841","2980075.44515"
"419.30786","645047.29637","17238.18339",NA,"316845.73983","112224.21062",NA,"5245809.69728","983090.58762"
"419.31718","17220.93416",NA,NA,NA,"31554.76388",NA,"4132717.44668","2630922.79123"
"419.32882","150017.77456","174902.48518","150802.47274","97749.44073","9644.8774","7604.96121","34173.33902","25270.35679"
"420.07655",NA,NA,NA,NA,"217392.51124","920658.56981","1165102.41387","511628.7813"
"420.13252","146272.16247","112709.95149",NA,NA,"3245.11452",NA,NA,NA
"420.29688","1414472.18926","177501.1471","460951.78117","201617.364","134566.7239","151358.81732","2288985.1195","1972010.67404"
"420.23004","1708153.51788","746873.13624","506820.95035","5362092.34214","27107481.2266","15576230.31898","2094902.84619","4476.3436"
"420.28423","4728339.54507","31571.7625",NA,"4257086.65609","15807971.5767","7596822.45043","5832996.90705","914745.79247"
"420.31215","1344022.98704","122134.7669","346488.04694","187085.45527","2844540.13446","346449.05074","478969.78568","61438.09535"
"420.28408","2799457.93253","17995.41711","2568.56642","387285.4078","2251345.02159","1133896.5629","2060735.15935","150742.83789"
"420.30326","21387.86844",NA,"390315.18183","111904.18354","150461.38838","6283.50617",NA,NA
"420.28445","218476.33042","77579.60783",NA,"296031.58259","980372.99483","2218422.38612","3386286.28879","381683.20563"
"420.19012","999977.80768",NA,NA,NA,NA,NA,"1159727.78724","1124445.8294"
"420.29575","30323.51029",NA,NA,"184781.72012","125144.56202","288039.77889","54049.94345","3211.06595"
"420.29046",NA,"1143850.84933","93714.14629",NA,NA,NA,NA,NA
"420.26077","930307.82845","2004131.90605",NA,"6271.60782","19942.19386","6837.2924",NA,NA
"420.30552","174016.49698",NA,"449407.64586","12609.50399","73756.74468","158548.32129","266813.71951","1012782.70262"
"420.32057",NA,NA,NA,NA,NA,NA,"1144372.6507","652158.1878"
"420.33872",NA,NA,NA,NA,"74048.52812",NA,"490046.31006","494558.74941"
"421.13061","18138199.15485","14191813.0457","167578.58472","23585001.71836","421144.20714","175917.57486",NA,"45211.65858"
"421.2905","1219941.7786","133262.1282","434820.79819","286237.21566","298427.07441","162157.93091","4046044.20459","2890710.17806"
"421.29644","540764615.87743","247061575.46818","298422.36959","722615813.24057","1184436008.64089","574313428.00939","578305634.43675","283625185.48206"
"421.30945","2964312.48021","1027001.55709","2834423.78917","1363855.84195","323451.13815","62531.30003","2893933.50409","5465446.39303"
"421.23386","339301.48216","128648.29527","8514.9972","1683550.6696","6757447.97476","3714154.83632","139178.33528","1273820.63355"
"421.27179","683458.59696","424587.15177","251783.83944","5242140.05645","394976.8545","566952.77219","74306.88235","117464.77274"
"421.26017","10105161.36555","7645699.86531","1226170.88204","6918765.95809","33722511.62103","14804674.20269","14635870.01405","4659312.72824"
"421.32999","1072506.95084","16424930.92713","1169249.89314","664301.84281","45097259.27286","27087.07968","66351.76181","1531683.15368"
"421.30791","294076.11942","7819.28461",NA,"912486.20389","1091664.71271","1134479.9502","1036811.33608","238359.22136"
"421.31571","343502.94325","7010.64412",NA,"35763.40462","670703.43183","63839.595","76273.78225","62916.56893"
"422.16455","840976.73314","191513.64608",NA,"24639.37789","150130.40366",NA,"2427.29463",NA
"422.13367","3607779.48732","2721048.93861",NA,"4691725.06408",NA,NA,NA,NA
"422.26846","5118533.67255","141483330.83121","172352.60559","19791440.73735","19906492.0351","49495566.16084","163191800.10735","6459009.95784"
"422.29958","153006619.25946","69446760.66324","74867.50003","199828527.56927","328458312.15503","162077926.87592","163734859.3579","79594429.14925"
"422.3113","45137.26136",NA,NA,"5805.21756","258996.88488","238678.65421","195631.19932","44682.86282"
"422.23719","6388.57376",NA,NA,"346004.32497","770959.88586","481461.06412","3681.07269",NA
"422.27501","130607.81935","71269.51914",NA,"1046711.37179","14951.27184","108642.27892",NA,NA
"422.26357","2459208.05547","1017121.1482","277464.56756","1764662.1618","8077077.82714","2579873.98676","3250596.94077","1072614.92327"
"422.31301","536148.09181","198090.69879","610673.8168","271385.5896","45765.16718","4494.96104","695996.18198","1682379.50956"
"422.33352","113036.95257","4278401.92349","291056.79206","33390.48378","11749961.82381",NA,"61975.65982","413637.65508"
"422.33661",NA,NA,NA,"343041.39212","35385.83561","1367252.16952","2785875.53469","2403812.06921"
"423.03801","4323067.91979","1046900.31883",NA,"746900.31111","5510795.21643","2664865.72221","2124706.48476","1599061.59587"
"423.16105","147669.57498","478951.55189",NA,NA,NA,NA,NA,NA
"423.30934","222304.58601","446067.46199","690307.56443","80503.6715","279078.04022","282075.40693","225527.58702","1527687.96373"
"423.30232","23122818.52593","10289082.95012",NA,"30696659.25824","49865346.09405","24031627.35794","25188086.88526","12022983.4491"
"423.27186","1030349.21594","30695037.51303","2188.0042","15239.70017","3843815.78826","8914315.79561","2559734.81348","1381842.80092"
"423.30584","917157.17136","255920.81312","803874.21174","348165.31593","54388.56117","11625.57428","824717.9397","1675809.96533"
"423.27572","20625403.90725","4929551.80426","937768.03896","7624246.8431","16883778.36853","11841965.21684","5849340.46219","937652.12479"
"423.29053","189935.02394","156651.57251","1164.62757","393772.46811","145647.4371","713688.45057","1956979.03452","27463734.45011"
"423.27548","13314550.72846","8803733.46454","3653735.64616","1792078.59847","16089.88565","88876.6949","268166.30262","20276.09948"
"423.22103","847076.05123","809156.62711","112626.90333","1149296.98364","169273.31375","2081.88004","19973.07075","1505.75365"
"423.22737",NA,NA,"3606264.90301",NA,"7521366.0464",NA,"4424733.90629","1028472.78811"
"423.2872","20512665.73967","11063657.41285","807111.65023","102743255.1145","10929445.37933","21261547.81342","3651770.35885","4773012.96221"
"423.34851",NA,NA,NA,"13249166.63152","4483363.61574","32187154.18574","21048621.77102","36827666.54181"
"423.27536","11050522.7447","1021901.44739","2253866.28203","902565.82108","57594.15","278350.93373","11175.62304","3292.34015"
"423.31205","47293.54528",NA,NA,"29008.33034","2584979.28642","1466563.33086","1568784.39901","15143.29762"
"423.33973",NA,NA,NA,"11923.31504",NA,"175740.87356","286849.33553","68191.84316"
"424.04152","1391650.67261","173772.13226",NA,"108237.63743","335974.14369","467988.2731","244654.28315","284047.23138"
"424.24726","96323967.7792","32585616.51102","104232.96722","45074067.70493","13168565.34519","14767708.91836","62215984.09061","26862639.66654"
"424.27895","3379297.98338","2204234.94156","888901.26185","278610.91724","403987.13207",NA,"23050.07898","4151779.97014"
"424.27932","2501464.43838","853704.49747","230518.70753","1442311.75694","4281810.56234","3022562.31619","1845220.70149","135488.12114"
"424.27283","2972904.81384","3663174.11688",NA,NA,"37792.22878","1119362.15693","3898600.78393","63552.56799"
"424.2306",NA,NA,"581314.21812",NA,"1216018.48966",NA,"981474.7988",NA
"424.29406","4050.10744","9478.34473",NA,"57666.52691","13840.98912","200684.48646","531662.04446","7065341.12913"
"424.22441","111289.21227","70117.63329","3922.68649","232828.74141","3152.29887",NA,"2124.30495",NA
"424.28247","2801492.44623",NA,"3058600.14228",NA,NA,NA,NA,NA
"424.29085","2294202.64213","1872647.87746","6091.86909","24157673.61469","2241579.04402","4847188.75989","724113.57545","1160318.9643"
"424.35187",NA,NA,NA,"3679698.11304","1260566.55269","8934742.07104","5911420.69177","10404119.80421"
"424.31583",NA,NA,"55561.92601",NA,"710702.05328","326294.53184","355817.96547","425223.44073"
"424.313","5873.77996","75659.33245","141994.16967","10320.11102","22762.96407","31223.51047","353718.04209","351289.11364"
"425.16399","3154068.39263","2316116.10636","1131714.95879","3825485.77849","65802.67971",NA,"235714.24744","2377.30941"
"425.26794","880343.0788","107145.94141",NA,"343541.53957","2152975.92355","3167157.37191","6339203.75434","1347902.55456"
"425.30278","2030611.60673","1196568.97049","738243.67529","10020790.43339","2193688.99224","1690877.87749","389433.50866","362126.54216"
