"Sample","SA1","SA2","SA3","SA4","SA5","SB1","SB2","SB3","SB4","SB5"
"Label","A","A","A","A","A","B","B","B","B","B"
"366.19998","5916007.75994","5879398.76119","6051026.19103","5954656.72005","6017876.48589","6999225.37742","6138721.66458","6280751.74712","6325877.84164","6512290.44399"
"366.16503","25041632.49156","25181252.98392","27634637.74376","24484283.16696","24532178.92532","23767933.69308","26883269.7916","24259879.39804","24007055.04813","24560769.68385"
"366.24328","4274869.90338","4351924.78692","4456894.54944","5874722.42826","4649342.60426","5116892.25988","5773141.11241","6215650.98114","6115590.92447","5995799.04272"
"366.13467","397587.75915","517817.16512","739356.27809","1042052.7856","888623.07994","1194131.39623","1570509.8171","1388885.35858","1574137.08452","1734082.44548"
"366.20102","69183045.43995","86561736.88064","85189547.34119","89658899.00939","101829174.025","80145707.53332","41590402.86533","11260597.38848","1276.77734","12409.33691"
"366.37387","1670470.39507","45449507.12288","41711587.21902","44762280.59297","30740372.69595","1724774.2523","47963807.95323","40817537.79522","87558823.86319","57499744.24087"
"366.34859","3936421.26599","4132358.09326","4150944.63096","5085940.1249","4108056.17287","3578186.61415","3048167.23634","2558452.75653","787060.06848","989316.64851"
"366.28365",NA,NA,NA,"4848.65709","28932.94635","444078.85903","584336.03912","531928.68173","509730.57897","518762.73478"
"366.37377","12821544.73312","14174141.45885","13826038.02484","12650237.53495","12699493.59485","13199472.96382","13642152.67727","13473999.49324","12637862.24575","12718509.39223"
"366.60752","371130.96127","692047.8879","551736.86153","578359.37662","640618.65928","584137.18513","500679.89786","205984.86138","489159.24481","15850.10815"
"367.00835","41354064.56882","41673228.10268","42318267.52911","40939300.55292","41399652.2291","39399120.2031","40691166.76615","42187314.43885","42032618.80031","42480446.96689"
"367.03327","11055606.24954","10204550.93954","11019465.72269","10991349.73911","10704668.50885","10274630.2103","12106491.583","10593822.53573","10012361.24406","11046667.48155"
"367.10572","1315174.20506","1751855.04932","1689716.06776","1717609.42364","1463396.34107","1614893.29808","1930035.45985","1752484.30079","1041620.58137","1997993.0935"
"367.10955","294491.56772","453329.43186","335809.95487","195595.4151","196870.08688","386512.32937","301393.63108","312246.61802","315438.12917","322190.78371"
"367.08564","11028124.20943","11117360.14186","12672484.25884","11282220.33585","11001865.59351","4838943.61022","1897471.28227","54351.96796",NA,NA
"367.06826","491961.87325","654809.89814","976289.93567","779093.50379","896554.55366","955965.40036","1345326.41083","1061556.6502","455944.73985","1008627.2874"
"367.14238","22086167.54094","22115645.12678","22011230.73208","21378786.72836","22011374.46875","22005237.96761","22778337.91739","23480520.04847","23789305.97023","24269506.30312"
"367.16718","6982076.86279","12464979.99332","8164243.84421","8043482.98863","8549400.92163","11707058.10956","8235829.96122","8030466.94213","7654696.10031","7824616.28993"
"367.16724","128216681.18373","125742550.33435","122411388.972","124824962.6833","144656357.60749","127368812.7849","138026380.75983","129227586.01116","128780168.20119","132097590.12612"
"367.24664","1128876.61986","1060178.70688","1060894.89188","1411484.30932","1120285.07063","412295.79769","798584.77107","1244538.67736","1511644.04848","361373.79845"
"367.12789","793632.58413","785394.86454","711001.79154","663386.57359","722015.17932","203051.88027","246783.57291","146115.96187","77448.62181","28632.93948"
"367.1378","284638.08119","290861.10587","230669.58003","241170.28134","127090.80772","197634.48503","201613.60405","157476.53385","237160.25141","279917.21847"
"367.12689","348309318.68497","321478019.7116","325513311.26515","324711406.15737","329731698.38271","298234095.8593","127877910.41016","12233186.19196","1049924.8407","43931.53669"
"367.20447","6060559.2919","9696111.76646","8334830.23114","8779251.95766","11592151.69613","8763183.49936","4138629.34768","1235283.32516","12003.30099","14732.93"
"367.33257","3478255.90335","2508176.23572","2755179.34892","3172712.92911","2010662.6663","4831801.57911","3491153.25903","5044541.6341","4186747.47304","3379674.00209"
"367.16763","4378220.78638","4375035.66695","4303639.99306","3508284.89753","3840975.34097","2642336.36618","3203020.70842","2749095.90494","2891806.13082","1362224.20237"
"367.24994","84512029.08243","91000907.70483","81540483.5728","81332501.34987","78402021.9439","81140510.87453","86473797.46619","83790636.94819","87831793.54382","86533737.78151"
"367.35206","897735.7667","830135.26102","813841.87455","890424.28192","906458.04246","358905.25588","267332.32154","116469.13694","60492.54388","14187.13876"
"367.28672",NA,NA,NA,NA,NA,"117834.87893","128604.01807","109562.69309","100784.0891","37178.75655"
"367.37727","216299.63206","10791580.09797","11115578.02543","11829082.2365","7850335.21494","152515.70594","12273511.36855","9534673.77444","22176315.66185","14471806.93303"
"367.37713","3357891.86341","3765642.25929","3279575.97863","3124101.36516","3193144.40223","3377587.62375","3148952.71044","2846553.65149","3004526.25989","2291997.7293"
"367.61124","74688.4937","162717.33861","98739.46005","103446.04101","114741.86199","156455.8457","84322.08366","97962.18043","116440.78293","79709.53687"
"367.66866","3094494.51422","5388986.76453","3481535.03131","3461981.11079","3588941.89228","5135239.7623","3278927.21578","3314350.27273","3106012.20052","3262874.77009"
"368.0117","7793067.56881","7843136.35692","7864543.75329","7603663.00015","7743510.85274","7645060.01363","7614753.45009","7878742.78135","7947600.65218","7998439.27328"
"368.02696","38506100.26213","39635111.22639","39957227.42207","40377951.30215","38109378.89681","36202112.61555","42730650.533","37545416.70678","40816571.3816","39340284.87906"
"368.09902","3301730.58914","3527990.34734","3137093.68116","3046640.67304","2921139.79583","3283037.85602","3128738.95594","3565911.44806","3402904.4298","3693004.37593"
"368.13481","3301899.67271","3587332.34781","3697594.50225","3546590.96935","3648058.11382","3407587.39214","3761053.65959","3588064.65109","4111255.23542","3908355.55273"
"368.14015","2396862.59089","2471490.66976","2476240.82188","2166207.24302","2374832.57419","2147075.72845","2278838.60408","2347248.71604","2349402.15977","2059794.2761"
"368.17081","28844198.11397","28246306.32429","27447695.20377","28006016.48916","32322714.27387","28725633.91224","30870138.88368","28004528.42022","28917599.75789","29562452.13509"
"368.17436","152244672.26778","162301137.0013","145530063.25655","136692086.52265","134699615.78743","132642383.15457","128880421.53","124269749.64497","127324095.64698","132138318.63831"
"368.22253","1780345.23146","1571194.32457","1572244.51202","1515773.3312","1550447.64209","1389412.98793","1121152.19289","882539.13705","1093745.44426","1148514.07355"
"368.13038","66563395.62764","60397033.86838","61314221.18082","61052259.63861","62375906.02587","56969298.7491","22034443.41128","16631.56694","92732.33142",NA
"368.1305","1435919.19356","14276803.05204","20833611.02145","20024108.73998","27696606.44008","85721174.839","74389247.40983","69185703.02283","43372382.17382","14422821.57936"
"368.168","4955018.23106","9472146.40531","6056210.51167","5862169.5392","6482843.99677","8583822.53771","5942117.15685","2963721.36679","5473877.49595","3593237.37813"
"368.33601","497015.85875","451163.22591","583614.4482","619888.30072","295492.40068","1009273.70963","783295.93316","1000819.78665","974317.02041","682804.58196"
"368.36422","746350.6765","955886.56134","769552.01892","773066.61657","946011.79604","112655.64213","279043.28936","103833.85656","49171.35754","93626.34342"
"368.25909","92739540.78332","94270680.29984","92213586.75691","229102.70757","87992809.75487","21371138.37634","21913127.17492","1802107.62802","344913.24818","104617.15854"
"368.36425","92640.37175","195045.48114","268550.12612","260859.27397","471094.3704","782338.52474","803907.72455","811185.90991","766443.59121","794606.68849"
"368.25925","18073.33673","133394.47201","595803.52143","490621.73813","1803690.80785","10828753.76991","16563257.59899","20736274.85892","19483123.90311","19049903.595"
"368.2534","19245921.97858","20876216.64693","18697997.37174","18824826.39241","18142920.63937","18507372.92305","19759430.92086","19116776.65504","19948554.61888","19013155.95951"
"369.07741","646114.38072","2052781.88005","754791.17115","875115.2891","970913.53357","1803231.07306","716686.87146","733958.46012","781672.74798","919897.62363"
"369.00618","40197292.33976","40536474.4513","40812862.43322","39711244.58435","40106064.06612","38186463.40686","39415045.68174","40488518.15663","40570546.89555","41069666.79255"
"369.09086","2655185.30938","2641979.25053","2605453.07947","2551006.73365","2575205.36631","2525138.88909","2521885.52668","2634423.67193","2665611.48215","2727941.04434"
"369.10231","58103558.74236","57477968.16903","59146842.43158","57674782.24663","68410950.33342","68717444.0039","58495078.55897","61354460.71886","64385425.88417","62679584.13443"
"369.0773","14874572.26722","19716656.01868","18515170.48742","19688757.15636","20679717.23794","18959942.63462","23569952.23616","19269194.23494","16990789.53571","13819425.14211"
"369.17782","28502000.09563","27933175.00228","27317605.77244","25424188.94542","25164843.32657","24804054.35132","24070743.02551","22635389.83338","23288062.13263","24694670.85764"
"369.14364","444021.89969","397493.98342","470662.78165","457537.98719","434309.9812","377589.72641","308541.27009","436063.19126","480800.3953","417408.74732"
"369.22622","133301.60669","121881.4418","172101.89161","173737.26587","178835.79909","208046.05462","86061.94825","112424.2302","6555669.94545","4113780.63539"
"369.13329","7256812.84247","6470504.69953","5323815.84912","6759247.45915","6760382.59456","5892355.4499","2184609.3174","42517.16946",NA,NA
"369.17477","24118132.63562","29440556.18381","30665400.92657","35156470.61149","28134488.58946","1019230.88457","25609.95571",NA,NA,NA
"369.13335","193691.55588","1375654.51309","2136145.36908","2069580.26679","3088269.28124","9114621.24894","7995727.23544","7581475.78465","4620944.33846","1551915.06464"
"369.17446","2987926.96798","2992104.81325","2843235.90194","2875165.6046","3281379.79608","2957064.03949","3329795.99638","3003505.84266","2950635.26611","3058533.39264"
"369.29833","6996495.18074","8566435.50814","6367735.90548","7258024.22629","7281633.72003","3730928.47112","3823327.15144","4569845.0197","4423850.36522","4556114.4845"
"369.26255","23675513.99822","24256086.70181","23372468.27339","23761973.33877","22491113.84434","2387402.09114","1137913.97409","219894.06363","18874.593","3706.93206"
"369.26261","4403.46558","23971.65481","30979.99476","93351.31572","78131.39852","2221389.13922","3779689.26409","5327734.47367","5000446.09979","5043812.26653"
"369.36775",NA,"1596.41619","4134.54523","7149.64351","21474.08503","101683.37491","151937.64754","150452.42943","131643.16819","89292.2044"
"369.25675","1835830.75976","2035028.81817","1857446.15452","1871667.10756","1916144.94143","1938018.32055","1866840.98496","2022169.54317","1794081.55487","348001.56731"
"369.36807","131693.78697","148551.31684","131797.89789","138202.32761","185832.51383","49680.49394","25255.77846","3491.77077",NA,NA
"369.3846",NA,"25822.93107","57977.88506","80534.66057","174430.41223","840835.81567","600310.76865","643646.11247","643293.91815","606057.06011"
"369.57938","127399.43415","679060.37672","226049.79226","278247.55975","340059.83895","585813.67438","253454.28519","226200.83036","261661.57054","191680.38281"
"370.03769","10457476.91516","10068623.35811","9811363.77207","10599932.4841","11870199.12999","12092627.22025","9816331.12914","10343082.10433","10337913.71627","10672004.23048"
"370.10583","11054453.43119","10881572.76301","11272371.22831","10894380.10783","12891216.51981","13067542.63028","11154158.06216","11506046.69202","11579274.00662","12032944.25472"
"370.08118","1687213.60432","2798005.26348","3064860.24772","3160835.48576","3280442.20161","3181695.82766","3911837.17638","3154710.70647","2799663.16029","2416976.68817"
"370.09447","351320.62655","393975.33278","418019.93076","397969.81725","345436.21062","374662.36703","379870.36213","373422.7966","416824.98157","401476.88629"
"370.21315","2685902.56968","2567143.65401","2733052.97303","2599963.87622","2554133.16222","2686701.17783","2734958.98646","2742021.27022","2654289.0605","3040793.91668"
"370.1367","201815761.02403","230431619.47004","201902747.96987","202634036.71025","236937746.80691","245726725.04184","210763862.97889","210132999.63065","206596539.592","216210092.38511"
"370.18801","133876016.68918","122161776.29432","123168530.97184","131039119.4617","149832225.91344","139083852.75427","118334489.77932","122530697.68892","127946474.70295","128935310.13162"
"370.17104","45543697.0374","47614553.64998","41331906.70601","40583478.47132","40275656.20817","39250057.3781","37798657.49175","36160810.45676","37631633.51931","39034244.05012"
"370.13787","12569217.37911","12553449.23002","12809952.37995","13140161.05749","13217430.71161","12116335.69324","16737936.815","12842867.90477","13639826.31548","13118091.99488"
